run_id,base_condition_key,scale,architecture,failure_family,load,seed,map_signature,candidate_healing_id,final_raw_tx,final_raw_rx,final_raw_delivery_ratio,final_agg_tx,final_agg_rx,final_agg_delivery_ratio,final_avg_res_j,final_min_res_j,final_consumed_j,final_failed_chs,final_recovered_clusters,low_nodes,traffic_recovery_delay_s,score,is_best_candidate,split
84,S1|B|F0|L2|3|ba2838a4ed006e12afeb225b2d92e1e1d0d60559d3886328b9bafdf26d70da9c,S1,B,F0,L2,3,ba2838a4ed006e12afeb225b2d92e1e1d0d60559d3886328b9bafdf26d70da9c,H0,376,376,1.00000000000000000000,12,12,1.00000000000000000000,1.984866,1.844000,0.756680,0,0,0,,,,train
85,S1|A|F0|L1|4|b82af73d93663850138fc038f2fc3034e04f4c85c4033149dc0eb39056f8ada9,S1,A,F0,L1,4,b82af73d93663850138fc038f2fc3034e04f4c85c4033149dc0eb39056f8ada9,H0,376,376,1.00000000000000000000,12,12,1.00000000000000000000,1.988476,1.885400,0.576200,0,0,0,,,,train
86,S1|A|F0|L2|4|b82af73d93663850138fc038f2fc3034e04f4c85c4033149dc0eb39056f8ada9,S1,A,F0,L2,4,b82af73d93663850138fc038f2fc3034e04f4c85c4033149dc0eb39056f8ada9,H0,376,376,1.00000000000000000000,12,12,1.00000000000000000000,1.984866,1.885400,0.756680,0,0,0,,,,train
87,S1|B|F0|L1|4|b82af73d93663850138fc038f2fc3034e04f4c85c4033149dc0eb39056f8ada9,S1,B,F0,L1,4,b82af73d93663850138fc038f2fc3034e04f4c85c4033149dc0eb39056f8ada9,H0,376,376,1.00000000000000000000,12,12,1.00000000000000000000,1.988476,1.885400,0.576200,0,0,0,,,,train
88,S1|B|F0|L2|4|b82af73d93663850138fc038f2fc3034e04f4c85c4033149dc0eb39056f8ada9,S1,B,F0,L2,4,b82af73d93663850138fc038f2fc3034e04f4c85c4033149dc0eb39056f8ada9,H0,376,376,1.00000000000000000000,12,12,1.00000000000000000000,1.984866,1.885400,0.756680,0,0,0,,,,train
89,S2|A|F0|L1|1|8e786060cee1bb7141ae24780ea6aa41fa6288956918e1e2203bc71df05a06b4,S2,A,F0,L1,1,8e786060cee1bb7141ae24780ea6aa41fa6288956918e1e2203bc71df05a06b4,H0,1692,1692,1.00000000000000000000,66,66,1.00000000000000000000,1.973630,1.596200,2.637000,0,0,0,,,,train
90,S2|A|F0|L2|1|8e786060cee1bb7141ae24780ea6aa41fa6288956918e1e2203bc71df05a06b4,S2,A,F0,L2,1,8e786060cee1bb7141ae24780ea6aa41fa6288956918e1e2203bc71df05a06b4,H0,1692,1692,1.00000000000000000000,66,66,1.00000000000000000000,1.965508,1.596200,3.449160,0,0,0,,,,train
91,S2|B|F0|L1|1|8e786060cee1bb7141ae24780ea6aa41fa6288956918e1e2203bc71df05a06b4,S2,B,F0,L1,1,8e786060cee1bb7141ae24780ea6aa41fa6288956918e1e2203bc71df05a06b4,H0,1692,1692,1.00000000000000000000,66,66,1.00000000000000000000,1.973630,1.596200,2.637000,0,0,0,,,,train
92,S2|B|F0|L2|1|8e786060cee1bb7141ae24780ea6aa41fa6288956918e1e2203bc71df05a06b4,S2,B,F0,L2,1,8e786060cee1bb7141ae24780ea6aa41fa6288956918e1e2203bc71df05a06b4,H0,1692,1692,1.00000000000000000000,66,66,1.00000000000000000000,1.965508,1.596200,3.449160,0,0,0,,,,train
93,S2|A|F0|L1|2|cb9334ae318a9af68f9f84f9493b1e29f9efd42c03f8c838672956a3f3cf7698,S2,A,F0,L1,2,cb9334ae318a9af68f9f84f9493b1e29f9efd42c03f8c838672956a3f3cf7698,H0,1692,1692,1.00000000000000000000,66,66,1.00000000000000000000,1.973630,1.621400,2.637000,0,0,0,,,,train
94,S2|A|F0|L2|2|cb9334ae318a9af68f9f84f9493b1e29f9efd42c03f8c838672956a3f3cf7698,S2,A,F0,L2,2,cb9334ae318a9af68f9f84f9493b1e29f9efd42c03f8c838672956a3f3cf7698,H0,1692,1692,1.00000000000000000000,66,66,1.00000000000000000000,1.965508,1.621400,3.449160,0,0,0,,,,train
95,S2|B|F0|L1|2|cb9334ae318a9af68f9f84f9493b1e29f9efd42c03f8c838672956a3f3cf7698,S2,B,F0,L1,2,cb9334ae318a9af68f9f84f9493b1e29f9efd42c03f8c838672956a3f3cf7698,H0,1692,1692,1.00000000000000000000,66,66,1.00000000000000000000,1.973630,1.621400,2.637000,0,0,0,,,,train
96,S2|B|F0|L2|2|cb9334ae318a9af68f9f84f9493b1e29f9efd42c03f8c838672956a3f3cf7698,S2,B,F0,L2,2,cb9334ae318a9af68f9f84f9493b1e29f9efd42c03f8c838672956a3f3cf7698,H0,1692,1692,1.00000000000000000000,66,66,1.00000000000000000000,1.965508,1.621400,3.449160,0,0,0,,,,train
97,S2|A|F0|L1|3|6d22ff8ca7e48c0f6c9c3900c3312a570cb43d72540a9bbb4192120417301366,S2,A,F0,L1,3,6d22ff8ca7e48c0f6c9c3900c3312a570cb43d72540a9bbb4192120417301366,H0,1692,1692,1.00000000000000000000,66,66,1.00000000000000000000,1.973630,1.646600,2.637000,0,0,0,,,,train
98,S2|A|F0|L2|3|6d22ff8ca7e48c0f6c9c3900c3312a570cb43d72540a9bbb4192120417301366,S2,A,F0,L2,3,6d22ff8ca7e48c0f6c9c3900c3312a570cb43d72540a9bbb4192120417301366,H0,1692,1692,1.00000000000000000000,66,66,1.00000000000000000000,1.965508,1.646600,3.449160,0,0,0,,,,train
99,S2|B|F0|L1|3|6d22ff8ca7e48c0f6c9c3900c3312a570cb43d72540a9bbb4192120417301366,S2,B,F0,L1,3,6d22ff8ca7e48c0f6c9c3900c3312a570cb43d72540a9bbb4192120417301366,H0,1692,1692,1.00000000000000000000,66,66,1.00000000000000000000,1.973630,1.646600,2.637000,0,0,0,,,,train
100,S2|B|F0|L2|3|6d22ff8ca7e48c0f6c9c3900c3312a570cb43d72540a9bbb4192120417301366,S2,B,F0,L2,3,6d22ff8ca7e48c0f6c9c3900c3312a570cb43d72540a9bbb4192120417301366,H0,1692,1692,1.00000000000000000000,66,66,1.00000000000000000000,1.965508,1.646600,3.449160,0,0,0,,,,train
101,S2|A|F0|L1|4|813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,S2,A,F0,L1,4,813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,H0,1692,1692,1.00000000000000000000,66,66,1.00000000000000000000,1.973630,1.734800,2.637000,0,0,0,,,,train
102,S2|A|F0|L2|4|813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,S2,A,F0,L2,4,813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,H0,1692,1692,1.00000000000000000000,66,66,1.00000000000000000000,1.965508,1.734800,3.449160,0,0,0,,,,train
103,S2|B|F0|L1|4|813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,S2,B,F0,L1,4,813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,H0,1692,1692,1.00000000000000000000,66,66,1.00000000000000000000,1.973630,1.734800,2.637000,0,0,0,,,,train
104,S2|B|F0|L2|4|813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,S2,B,F0,L2,4,813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,H0,1692,1692,1.00000000000000000000,66,66,1.00000000000000000000,1.965508,1.734800,3.449160,0,0,0,,,,train
105,S3|A|F0|L1|1|301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,S3,A,F0,L1,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,H0,5320,5320,1.00000000000000000000,170,170,1.00000000000000000000,1.958927,1.117200,8.214600,0,0,0,,,,train
106,S3|A|F0|L2|1|301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,S3,A,F0,L2,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,H0,5320,5320,1.00000000000000000000,170,170,1.00000000000000000000,1.946159,1.117200,10.768200,0,0,0,,,,train
107,S3|B|F0|L1|1|301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,S3,B,F0,L1,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,H0,5320,5320,1.00000000000000000000,170,170,1.00000000000000000000,1.958927,1.117200,8.214600,0,0,0,,,,train
108,S3|B|F0|L2|1|301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,S3,B,F0,L2,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,H0,5320,5320,1.00000000000000000000,170,170,1.00000000000000000000,1.946159,1.117200,10.768200,0,0,0,,,,train
109,S3|A|F0|L1|2|0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,S3,A,F0,L1,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,H0,5320,5320,1.00000000000000000000,170,170,1.00000000000000000000,1.958927,1.332800,8.214600,0,0,0,,,,train
110,S3|A|F0|L2|2|0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,S3,A,F0,L2,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,H0,5320,5320,1.00000000000000000000,170,170,1.00000000000000000000,1.946159,1.332800,10.768200,0,0,0,,,,train
111,S3|B|F0|L1|2|0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,S3,B,F0,L1,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,H0,5320,5320,1.00000000000000000000,170,170,1.00000000000000000000,1.958927,1.332800,8.214600,0,0,0,,,,train
112,S3|B|F0|L2|2|0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,S3,B,F0,L2,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,H0,5320,5320,1.00000000000000000000,170,170,1.00000000000000000000,1.946159,1.332800,10.768200,0,0,0,,,,train
113,S3|A|F0|L1|3|c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,S3,A,F0,L1,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,H0,5320,5320,1.00000000000000000000,170,170,1.00000000000000000000,1.958927,1.400200,8.214600,0,0,0,,,,train
114,S3|A|F0|L2|3|c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,S3,A,F0,L2,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,H0,5320,5320,1.00000000000000000000,170,170,1.00000000000000000000,1.946159,1.400200,10.768200,0,0,0,,,,train
115,S3|B|F0|L1|3|c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,S3,B,F0,L1,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,H0,5320,5320,1.00000000000000000000,170,170,1.00000000000000000000,1.958927,1.400200,8.214600,0,0,0,,,,train
116,S3|B|F0|L2|3|c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,S3,B,F0,L2,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,H0,5320,5320,1.00000000000000000000,170,170,1.00000000000000000000,1.946159,1.400200,10.768200,0,0,0,,,,train
117,S3|A|F0|L1|4|b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,S3,A,F0,L1,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,H0,5320,5320,1.00000000000000000000,170,170,1.00000000000000000000,1.958927,1.411200,8.214600,0,0,0,,,,train
118,S3|A|F0|L2|4|b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,S3,A,F0,L2,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,H0,5320,5320,1.00000000000000000000,170,170,1.00000000000000000000,1.946159,1.411200,10.768200,0,0,0,,,,train
119,S3|B|F0|L1|4|b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,S3,B,F0,L1,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,H0,5320,5320,1.00000000000000000000,170,170,1.00000000000000000000,1.958927,1.411200,8.214600,0,0,0,,,,train
120,S3|B|F0|L2|4|b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,S3,B,F0,L2,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,H0,5320,5320,1.00000000000000000000,170,170,1.00000000000000000000,1.946159,1.411200,10.768200,0,0,0,,,,train
121,S4|A|F0|L1|1|423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,S4,A,F0,L1,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,H0,14440,14440,1.00000000000000000000,580,580,1.00000000000000000000,1.943980,1.060800,22.408200,0,0,0,,,,train
122,S4|A|F0|L2|1|423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,S4,A,F0,L2,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,H0,14440,14440,1.00000000000000000000,580,580,1.00000000000000000000,1.926652,1.060800,29.339400,0,0,0,,,,train
123,S4|B|F0|L1|1|423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,S4,B,F0,L1,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,H0,14440,14440,1.00000000000000000000,580,580,1.00000000000000000000,1.943980,1.060800,22.408200,0,0,0,,,,train
124,S4|B|F0|L2|1|423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,S4,B,F0,L2,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,H0,14440,14440,1.00000000000000000000,580,580,1.00000000000000000000,1.926652,1.060800,29.339400,0,0,0,,,,train
125,S4|A|F0|L1|2|78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,S4,A,F0,L1,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,H0,14440,14440,1.00000000000000000000,580,580,1.00000000000000000000,1.943980,1.140600,22.408200,0,0,0,,,,train
126,S4|A|F0|L2|2|78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,S4,A,F0,L2,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,H0,14440,14440,1.00000000000000000000,580,580,1.00000000000000000000,1.926652,1.140600,29.339400,0,0,0,,,,train
127,S4|B|F0|L1|2|78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,S4,B,F0,L1,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,H0,14440,14440,1.00000000000000000000,580,580,1.00000000000000000000,1.943980,1.140600,22.408200,0,0,0,,,,train
128,S4|B|F0|L2|2|78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,S4,B,F0,L2,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,H0,14440,14440,1.00000000000000000000,580,580,1.00000000000000000000,1.926652,1.140600,29.339400,0,0,0,,,,train
129,S4|A|F0|L1|3|932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,S4,A,F0,L1,3,932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,H0,14440,14440,1.00000000000000000000,580,580,1.00000000000000000000,1.943980,1.008600,22.408200,0,0,0,,,,train
130,S4|A|F0|L2|3|932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,S4,A,F0,L2,3,932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,H0,14440,14440,1.00000000000000000000,580,580,1.00000000000000000000,1.926652,1.008600,29.339400,0,0,0,,,,train
131,S4|B|F0|L1|3|932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,S4,B,F0,L1,3,932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,H0,14440,14440,1.00000000000000000000,580,580,1.00000000000000000000,1.943980,1.008600,22.408200,0,0,0,,,,train
132,S4|B|F0|L2|3|932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,S4,B,F0,L2,3,932b032993d949d3d50d4721e54e068dc8ec0948cf3e53f57cc976107fb3cad0,H0,14440,14440,1.00000000000000000000,580,580,1.00000000000000000000,1.926652,1.008600,29.339400,0,0,0,,,,train
133,S4|A|F0|L1|4|edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,S4,A,F0,L1,4,edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,H0,14440,14440,1.00000000000000000000,580,580,1.00000000000000000000,1.943980,1.140600,22.408200,0,0,0,,,,train
134,S4|A|F0|L2|4|edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,S4,A,F0,L2,4,edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,H0,14440,14440,1.00000000000000000000,580,580,1.00000000000000000000,1.926652,1.140600,29.339400,0,0,0,,,,train
135,S4|B|F0|L1|4|edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,S4,B,F0,L1,4,edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,H0,14440,14440,1.00000000000000000000,580,580,1.00000000000000000000,1.943980,1.140600,22.408200,0,0,0,,,,train
136,S4|B|F0|L2|4|edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,S4,B,F0,L2,4,edb9979fddbcaaf38afb763a3bf2ad2bb614e642b97ee668192adf717d0352a0,H0,14440,14440,1.00000000000000000000,580,580,1.00000000000000000000,1.926652,1.140600,29.339400,0,0,0,,,,train
137,S5|A|F0|L1|1|aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,S5,A,F0,L1,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,H0,36864,36864,1.00000000000000000000,1184,1184,1.00000000000000000000,1.929021,0.242000,56.783400,0,0,1,,,,train
138,S5|A|F0|L2|1|aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,S5,A,F0,L2,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,H0,36864,36864,1.00000000000000000000,1184,1184,1.00000000000000000000,1.906902,0.242000,74.478120,0,0,1,,,,train
139,S5|B|F0|L1|1|aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,S5,B,F0,L1,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,H0,36864,36864,1.00000000000000000000,1184,1184,1.00000000000000000000,1.929021,0.242000,56.783400,0,0,1,,,,train
140,S5|B|F0|L2|1|aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,S5,B,F0,L2,1,aa50443e1e0543bf8f9bbfd39a04b8abc910773ecb0fa0ed5ef6865e843e54e5,H0,36864,36864,1.00000000000000000000,1184,1184,1.00000000000000000000,1.906902,0.242000,74.478120,0,0,1,,,,train
141,S5|A|F0|L1|2|95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,S5,A,F0,L1,2,95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,H0,36864,36864,1.00000000000000000000,1184,1184,1.00000000000000000000,1.929021,0.578000,56.783400,0,0,0,,,,train
142,S5|A|F0|L2|2|95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,S5,A,F0,L2,2,95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,H0,36864,36864,1.00000000000000000000,1184,1184,1.00000000000000000000,1.906902,0.578000,74.478120,0,0,0,,,,train
143,S5|B|F0|L1|2|95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,S5,B,F0,L1,2,95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,H0,36864,36864,1.00000000000000000000,1184,1184,1.00000000000000000000,1.929021,0.578000,56.783400,0,0,0,,,,train
144,S5|B|F0|L2|2|95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,S5,B,F0,L2,2,95d392cbdb4b889e466ddbf092ae11927f9059aad64e10dca28dc0d08217c305,H0,36864,36864,1.00000000000000000000,1184,1184,1.00000000000000000000,1.906902,0.578000,74.478120,0,0,0,,,,train
145,S5|A|F0|L1|3|22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,S5,A,F0,L1,3,22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,H0,36864,36864,1.00000000000000000000,1184,1184,1.00000000000000000000,1.929021,0.141800,56.783400,0,0,1,,,,train
146,S5|A|F0|L2|3|22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,S5,A,F0,L2,3,22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,H0,36864,36864,1.00000000000000000000,1184,1184,1.00000000000000000000,1.906902,0.141800,74.478120,0,0,1,,,,train
147,S5|B|F0|L1|3|22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,S5,B,F0,L1,3,22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,H0,36864,36864,1.00000000000000000000,1184,1184,1.00000000000000000000,1.929021,0.141800,56.783400,0,0,1,,,,train
148,S5|B|F0|L2|3|22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,S5,B,F0,L2,3,22286c0037c7b764dff6699ebcf27660bdde702071d884e5e1023ea9adfb80fe,H0,36864,36864,1.00000000000000000000,1184,1184,1.00000000000000000000,1.906902,0.141800,74.478120,0,0,1,,,,train
149,S5|A|F0|L1|4|05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,S5,A,F0,L1,4,05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,H0,36864,36864,1.00000000000000000000,1184,1184,1.00000000000000000000,1.929021,0.443600,56.783400,0,0,0,,,,train
150,S5|A|F0|L2|4|05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,S5,A,F0,L2,4,05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,H0,36864,36864,1.00000000000000000000,1184,1184,1.00000000000000000000,1.906902,0.443600,74.478120,0,0,0,,,,train
151,S5|B|F0|L1|4|05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,S5,B,F0,L1,4,05df5d9f44c101771ac66f167b7b1e6a486adc1e87a25ec2f5ac64810674d321,H0,36864,36864,1.00000000000000000000,1184,1184,1.00000000000000000000,1.929021,0.443600,56.783400,0,0,0,,,,train
